env,gid,value
1_AN_IN,L011xL058,4.639802956
1_AN_IN,L012xL007B,6.028965517
1_AN_IN,L012xL013,5.493267652
1_AN_IN,L012xL018,8.164022989
1_AN_IN,L012xL029,8.720344828
1_AN_IN,L012xL033,7.056026273
1_AN_IN,L012xL037,6.165517241
1_AN_IN,L012xL041,8.606896552
1_AN_IN,L012xL042,6.223448276
1_AN_IN,L012xL046,4.010328407
1_AN_IN,L012xL048,7.570870279
1_AN_IN,L012xL058,5.417816092
1_AN_IN,L013xL015,6.226551724
1_AN_IN,L013xL019,7.817027915
1_AN_IN,L013xL023,6.829195402
1_AN_IN,L013xL024,4.771428571
1_AN_IN,L013xL029,7.13952381
1_AN_IN,L013xL031,6.626305419
1_AN_IN,L013xL032,7.610640394
1_AN_IN,L013xL033,6.595599343
1_AN_IN,L013xL034,6.977142857
1_AN_IN,L013xL035,6.253448276
1_AN_IN,L013xL037,6.071428571
1_AN_IN,L013xL038,4.225714286
1_AN_IN,L013xL039,4.429392447
1_AN_IN,L013xL044,5.094417077
1_AN_IN,L013xL045,7.815665025
1_AN_IN,L013xL046,6.535336617
1_AN_IN,L013xL047,4.679655172
1_AN_IN,L013xL048,4.977701149
1_AN_IN,L013xL054,7.342758621
1_AN_IN,L013xL055,5.508456486
1_AN_IN,L014xL016,7.331773399
1_AN_IN,L014xL017,6.359852217
1_AN_IN,L014xL018,6.653119869
1_AN_IN,L014xL023,7.023448276
1_AN_IN,L014xL026,6.359852217
1_AN_IN,L014xL029,7.32954023
1_AN_IN,L014xL032,10.07024631
1_AN_IN,L014xL034,5.468390805
1_AN_IN,L014xL037,6.058062397
1_AN_IN,L014xL038,5.075517241
1_AN_IN,L014xL044,4.151313629
1_AN_IN,L014xL045,8.883743842
1_AN_IN,L014xL046,6.679934319
1_AN_IN,L014xL047,5.56137931
1_AN_IN,L014xL055,4.380673235
1_AN_IN,L014xL056,7.707093596
1_AN_IN,L014xL058,7.87862069
1_AN_IN,L015xL007B,8.582068966
1_AN_IN,L015xL016,5.333382594
1_AN_IN,L015xL017,4.047898194
1_AN_IN,L015xL018,6.621921182
1_AN_IN,L015xL023,6.423513957
1_AN_IN,L015xL025,7.521527094
1_AN_IN,L015xL028,6.922824302
1_AN_IN,L015xL029,6.364696223
1_AN_IN,L015xL031,7.232873563
1_AN_IN,L015xL033,1.532216749
1_AN_IN,L015xL037,6.566157635
1_AN_IN,L015xL041,9.14771757
1_AN_IN,L015xL042,2.778702791
1_AN_IN,L015xL043,3.63
1_AN_IN,L015xL044,7.153793103
1_AN_IN,L015xL045,5.65044335
1_AN_IN,L015xL046,5.774975369
1_AN_IN,L015xL047,3.156420361
1_AN_IN,L015xL049,6.452610837
1_AN_IN,L015xL055,5.458390805
1_AN_IN,L015xL056,8.174942529
1_AN_IN,L015xL058,3.980344828
1_AN_IN,L016xL014C,5.278817734
1_AN_IN,L016xL017,9.699261084
1_AN_IN,L016xL019,9.589195402
1_AN_IN,L016xL025,9.20407225
1_AN_IN,L016xL026,5.478768473
1_AN_IN,L016xL031,7.355402299
1_AN_IN,L016xL032,9.038423645
1_AN_IN,L016xL034,7.412807882
1_AN_IN,L016xL038,5.669228243
1_AN_IN,L016xL042,4.955566502
1_AN_IN,L016xL043,7.517865353
1_AN_IN,L016xL045,9.560755337
1_AN_IN,L016xL046,9.171724138
1_AN_IN,L016xL047,6.001182266
1_AN_IN,L016xL049,6.964696223
1_AN_IN,L016xL055,5.529195402
1_AN_IN,L016xL056,8.957142857
1_AN_IN,L017xL014C,6.304975369
1_AN_IN,L017xL018,6.392446634
1_AN_IN,L017xL023,5.65270936
1_AN_IN,L017xL029,6.726535304
1_AN_IN,L017xL032,7.993513957
1_AN_IN,L017xL034,5.186009852
1_AN_IN,L017xL037,6.149261084
1_AN_IN,L017xL043,4.455829228
1_AN_IN,L017xL045,7.487586207
1_AN_IN,L017xL046,3.903251232
1_AN_IN,L017xL047,2.247931034
1_AN_IN,L017xL048,5.910032841
1_AN_IN,L017xL049,5.325221675
1_AN_IN,L017xL055,6.121428571
1_AN_IN,L017xL056,6.657635468
1_AN_IN,L018xL007B,7.402610837
1_AN_IN,L018xL014B,5.177044335
1_AN_IN,L018xL024,8.360788177
1_AN_IN,L018xL025,7.646108374
1_AN_IN,L018xL027,6.149261084
1_AN_IN,L018xL032,7.532019704
1_AN_IN,L018xL033,5.325418719
1_AN_IN,L018xL038,5.516551724
1_AN_IN,L018xL039,7.0272578
1_AN_IN,L018xL041,10.40640394
1_AN_IN,L018xL044,5.457307061
1_AN_IN,L018xL046,7.75635468
1_AN_IN,L018xL055,10.1720197
1_AN_IN,L018xL056,7.134630542
1_AN_IN,L019xL014B,6.285254516
1_AN_IN,L019xL024,8.29952381
1_AN_IN,L019xL027,2.440197044
1_AN_IN,L019xL028,8.011756979
1_AN_IN,L019xL029,8.638275862
1_AN_IN,L019xL031,8.740098522
1_AN_IN,L019xL032,11.26463054
1_AN_IN,L019xL034,8.02545156
1_AN_IN,L019xL035,7.454712644
1_AN_IN,L019xL045,7.771904762
1_AN_IN,L019xL058,3.838259442
1_AN_IN,L022xL033,5.931330049
1_AN_IN,L022xL044,6.973596059
1_AN_IN,L023xL007B,6.429014778
1_AN_IN,L023xL014C,7.464827586
1_AN_IN,L023xL024,7.020525452
1_AN_IN,L023xL025,3.839408867
1_AN_IN,L023xL026,6.806896552
1_AN_IN,L023xL027,5.820689655
1_AN_IN,L023xL028,5.21090312
1_AN_IN,L023xL029,6.847011494
1_AN_IN,L023xL031,7.097241379
1_AN_IN,L023xL032,8.303448276
1_AN_IN,L023xL033,7.000837438
1_AN_IN,L023xL034,7.120197044
1_AN_IN,L023xL035,6.729474548
1_AN_IN,L023xL038,8.068045977
1_AN_IN,L023xL042,4.918752053
1_AN_IN,L023xL043,6.161871921
1_AN_IN,L023xL045,8.981740558
1_AN_IN,L023xL046,5.213793103
1_AN_IN,L023xL047,7.218719212
1_AN_IN,L023xL048,5.889392447
1_AN_IN,L023xL054,3.324926108
1_AN_IN,L023xL055,6.100394089
1_AN_IN,L023xL056,7.079195402
1_AN_IN,L024xL007B,7.698357964
1_AN_IN,L024xL014B,5.44729064
1_AN_IN,L024xL014C,7.412988506
1_AN_IN,L024xL025,4.024630542
1_AN_IN,L024xL026,6.121428571
1_AN_IN,L024xL027,5.654811166
1_AN_IN,L024xL028,6.107142857
1_AN_IN,L024xL032,7.337536946
1_AN_IN,L024xL033,5.792972085
1_AN_IN,L024xL034,4.13819376
1_AN_IN,L024xL037,6.734384236
1_AN_IN,L024xL038,5.132068966
1_AN_IN,L024xL039,6.34729064
1_AN_IN,L024xL044,6.817208539
1_AN_IN,L024xL046,5.740771757
1_AN_IN,L024xL048,8.442364532
1_AN_IN,L024xL049,7.299671593
1_AN_IN,L024xL055,8.285057471
1_AN_IN,L024xL056,6.189950739
1_AN_IN,L024xL058,5.11816092
1_AN_IN,L025xL014B,5.444597701
1_AN_IN,L025xL028,4.071625616
1_AN_IN,L025xL029,5.69182266
1_AN_IN,L025xL033,3.322167488
1_AN_IN,L025xL035,3.506272578
1_AN_IN,L025xL041,3.703908046
1_AN_IN,L025xL046,3.302857143
1_AN_IN,L025xL047,5.791921182
1_AN_IN,L025xL049,4.936091954
1_AN_IN,L025xL055,3.154351396
1_AN_IN,L025xL056,6.35635468
1_AN_IN,L026xL007B,5.292857143
1_AN_IN,L026xL028,4.335977011
1_AN_IN,L026xL029,3.075057471
1_AN_IN,L026xL031,4.612019704
1_AN_IN,L026xL033,2.035862069
1_AN_IN,L026xL035,4.681198686
1_AN_IN,L026xL037,5.084384236
1_AN_IN,L026xL038,3.579310345
1_AN_IN,L026xL039,5.051937603
1_AN_IN,L026xL044,4.467389163
1_AN_IN,L026xL045,6.70410509
1_AN_IN,L026xL046,4.592939245
1_AN_IN,L026xL048,7.114285714
1_AN_IN,L026xL049,8.100295567
1_AN_IN,L027xL031,4.875960591
1_AN_IN,L027xL032,6.954384236
1_AN_IN,L027xL034,7.644958949
1_AN_IN,L027xL035,6.9872578
1_AN_IN,L027xL037,5.676847291
1_AN_IN,L027xL038,4.369605911
1_AN_IN,L027xL042,5.231034483
1_AN_IN,L027xL048,6.854351396
1_AN_IN,L027xL049,4.742298851
1_AN_IN,L027xL054,6.405188834
1_AN_IN,L027xL055,5.633431856
1_AN_IN,L027xL056,7.405763547
1_AN_IN,L028xL034,6.613957307
1_AN_IN,L028xL042,6.667126437
1_AN_IN,L028xL045,6.795665025
1_AN_IN,L028xL049,6.099704433
1_AN_IN,L028xL054,5.126009852
1_AN_IN,L028xL055,7.831330049
1_AN_IN,L029xL007B,7.620344828
1_AN_IN,L029xL014B,7.575960591
1_AN_IN,L029xL014C,7.897208539
1_AN_IN,L029xL033,3.930344828
1_AN_IN,L029xL034,4.033990148
1_AN_IN,L029xL035,5.060098522
1_AN_IN,L029xL038,6.760853859
1_AN_IN,L029xL039,8.541970443
1_AN_IN,L029xL041,6.196387521
1_AN_IN,L029xL042,5.840738916
1_AN_IN,L029xL043,8.05862069
1_AN_IN,L029xL047,6.100525452
1_AN_IN,L029xL048,6.971691297
1_AN_IN,L031xL032,8.426206897
1_AN_IN,L031xL034,6.220968801
1_AN_IN,L031xL035,5.200673235
1_AN_IN,L031xL039,8.105615764
1_AN_IN,L031xL042,7.934778325
1_AN_IN,L031xL049,7.079014778
1_AN_IN,L031xL058,5.987684729
1_AN_IN,L032xL007B,6.684318555
1_AN_IN,L032xL014B,8.852151067
1_AN_IN,L032xL014C,6.524860427
1_AN_IN,L032xL033,8.179835796
1_AN_IN,L032xL034,9.9
1_AN_IN,L032xL035,2.733333333
1_AN_IN,L032xL037,7.650377668
1_AN_IN,L032xL038,9.002758621
1_AN_IN,L032xL039,9.542857143
1_AN_IN,L032xL042,5.525057471
1_AN_IN,L032xL043,8.38909688
1_AN_IN,L032xL044,7.283842365
1_AN_IN,L032xL045,8.190213465
1_AN_IN,L032xL046,9.228801314
1_AN_IN,L032xL047,8.716190476
1_AN_IN,L032xL049,8.89773399
1_AN_IN,L032xL058,10.88436782
1_AN_IN,L033xL007B,6.063464696
1_AN_IN,L033xL034,5.014712644
1_AN_IN,L033xL035,4.093267652
1_AN_IN,L033xL037,6.534712644
1_AN_IN,L033xL038,2.582101806
1_AN_IN,L033xL041,3.752068966
1_AN_IN,L033xL043,5.844433498
1_AN_IN,L033xL046,6.279934319
1_AN_IN,L033xL047,5.059359606
1_AN_IN,L033xL048,5.028489327
1_AN_IN,L033xL049,7.742495895
1_AN_IN,L033xL054,7.186206897
1_AN_IN,L033xL056,8.049326765
1_AN_IN,L034xL007B,6.467651888
1_AN_IN,L034xL014C,3.963743842
1_AN_IN,L034xL038,5.58908046
1_AN_IN,L034xL039,7.379310345
1_AN_IN,L034xL042,4.299868637
1_AN_IN,L034xL043,5.389950739
1_AN_IN,L034xL044,7.106535304
1_AN_IN,L034xL045,9.189737274
1_AN_IN,L034xL046,6.036995074
1_AN_IN,L034xL047,4.284893268
1_AN_IN,L034xL048,4.618965517
1_AN_IN,L034xL049,7.152676519
1_AN_IN,L034xL055,4.795665025
1_AN_IN,L034xL058,5.890049261
1_AN_IN,L035xL007B,6.833497537
1_AN_IN,L035xL014B,7.4863711
1_AN_IN,L035xL014C,5.499064039
1_AN_IN,L035xL037,6.216896552
1_AN_IN,L035xL038,5.358095238
1_AN_IN,L035xL041,6.226732348
1_AN_IN,L035xL045,6.143054187
1_AN_IN,L035xL046,3.926683087
1_AN_IN,L035xL047,5.903973727
1_AN_IN,L035xL056,6.064597701
1_AN_IN,L035xL058,5.18318555
1_AN_IN,L037xL007B,6.184729064
1_AN_IN,L037xL038,5.66364532
1_AN_IN,L037xL039,6.727389163
1_AN_IN,L037xL041,5.945747126
1_AN_IN,L037xL045,10.36310345
1_AN_IN,L037xL046,3.158866995
1_AN_IN,L037xL048,7.09183908
1_AN_IN,L037xL049,6.154039409
1_AN_IN,L037xL055,3.644860427
1_AN_IN,L037xL056,6.265123153
1_AN_IN,L037xL058,9.12955665
1_AN_IN,L038xL042,0.754696223
1_AN_IN,L038xL043,5.248949097
1_AN_IN,L038xL045,7.334022989
1_AN_IN,L038xL046,5.597454844
1_AN_IN,L038xL048,7.694581281
1_AN_IN,L038xL049,7.311428571
1_AN_IN,L038xL054,5.283546798
1_AN_IN,L038xL055,5.1727422
1_AN_IN,L038xL056,6.050344828
1_AN_IN,L038xL058,7.341543514
1_AN_IN,L039xL041,7.477832512
1_AN_IN,L039xL042,2.993103448
1_AN_IN,L039xL043,5.876124795
1_AN_IN,L039xL044,6.493793103
1_AN_IN,L039xL045,6.827192118
1_AN_IN,L039xL046,6.816945813
1_AN_IN,L039xL049,10.27152709
1_AN_IN,L039xL056,5.520492611
1_AN_IN,L039xL058,7.256732348
1_AN_IN,L041xL007B,5.074482759
1_AN_IN,L041xL014C,5.72137931
1_AN_IN,L041xL046,8.398423645
1_AN_IN,L041xL047,5.862200328
1_AN_IN,L041xL058,6.991625616
1_AN_IN,L042xL007B,5.524449918
1_AN_IN,L042xL043,3.898390805
1_AN_IN,L042xL045,6.915533662
1_AN_IN,L042xL046,6.411921182
1_AN_IN,L042xL047,5.689950739
1_AN_IN,L042xL049,7.509261084
1_AN_IN,L043xL007B,3.95862069
1_AN_IN,L043xL014B,5.959802956
1_AN_IN,L043xL014C,5.024778325
1_AN_IN,L043xL044,5.234876847
1_AN_IN,L043xL048,6.488341544
1_AN_IN,L043xL049,8.283251232
1_AN_IN,L043xL054,4.05270936
1_AN_IN,L043xL055,5.364499179
1_AN_IN,L043xL056,6.779014778
1_AN_IN,L043xL058,6.625106732
1_AN_IN,L044xL007B,4.415714286
1_AN_IN,L044xL014C,6.544761905
1_AN_IN,L044xL025,3.973004926
1_AN_IN,L044xL045,4.756551724
1_AN_IN,L044xL046,6.873300493
1_AN_IN,L044xL047,6.825615764
1_AN_IN,L044xL048,7.825155993
1_AN_IN,L044xL049,2.051724138
1_AN_IN,L044xL055,8.800328407
1_AN_IN,L044xL056,9.883743842
1_AN_IN,L044xL058,6.218308703
1_AN_IN,L045xL007B,7.780952381
1_AN_IN,L045xL014B,8.471428571
1_AN_IN,L045xL046,9.417011494
1_AN_IN,L045xL047,8.554581281
1_AN_IN,L045xL048,6.180197044
1_AN_IN,L045xL049,6.630344828
1_AN_IN,L045xL054,7.356059113
1_AN_IN,L045xL055,7.393366174
1_AN_IN,L045xL056,11.67950739
1_AN_IN,L046xL007B,6.590722496
1_AN_IN,L046xL014C,4.000788177
1_AN_IN,L046xL047,3.472183908
1_AN_IN,L046xL048,4.524137931
1_AN_IN,L046xL054,6.271034483
1_AN_IN,L046xL055,8.107389163
1_AN_IN,L046xL058,5.827044335
1_AN_IN,L047xL007B,5.813070608
1_AN_IN,L047xL014C,6.93136289
1_AN_IN,L047xL049,6.610082102
1_AN_IN,L047xL055,5.33
1_AN_IN,L048xL007B,8.253004926
1_AN_IN,L048xL014C,6.199014778
1_AN_IN,L048xL056,9.026321839
1_AN_IN,L048xL058,6.979441708
1_AN_IN,L049xL014B,5.876026273
1_AN_IN,L049xL054,6.959802956
1_AN_IN,L054xL007B,5.420689655
1_AN_IN,L054xL055,2.974844007
1_AN_IN,L055xL007B,6.883743842
1_AN_IN,L055xL014C,7.061165846
1_AN_IN,L055xL056,6.596781609
1_AN_IN,L055xL058,8.021018062
1_AN_IN,L056xL007B,6.206896552
1_AN_IN,L056xL047,5.051625616
1_AN_IN,L058xL007B,6.386206897
1_AN_IN,L058xL014C,6.107586207
2_PI_LN,L001xL002,6.152100996720691
2_PI_LN,L001xL003,4.880018635684663
2_PI_LN,L001xL005,4.747557971598718
2_PI_LN,L001xL014C,5.452880788889735
2_PI_LN,L001xL023,3.3430575314437734
2_PI_LN,L001xL034,4.517967779269569
2_PI_LN,L001xL038,4.388092555120226
2_PI_LN,L001xL039,5.123085065598718
2_PI_LN,L001xL046,3.5717214442120646
2_PI_LN,L001xL056,7.369542648631544
2_PI_LN,L002xL003,3.345049271329521
2_PI_LN,L002xL008,4.77760305744912
2_PI_LN,L002xL010,3.5029171755495505
2_PI_LN,L002xL014,4.372897484155524
2_PI_LN,L002xL014C,3.98459029402217
2_PI_LN,L002xL015,4.442128997549551
2_PI_LN,L002xL016,2.973172473443774
2_PI_LN,L002xL017,5.581927167181623
2_PI_LN,L002xL019,5.358038625274609
2_PI_LN,L002xL022,4.786625269691354
2_PI_LN,L002xL023,2.4915823401816235
2_PI_LN,L002xL029,5.317695854504228
2_PI_LN,L002xL031,4.798465425824257
2_PI_LN,L002xL034,4.940692999443773
2_PI_LN,L002xL038,4.106070828078386
2_PI_LN,L002xL041,4.353578725824257
2_PI_LN,L002xL045,5.425554190797107
2_PI_LN,L002xL056,6.26751332779467
2_PI_LN,L003xL005,4.953274504558668
2_PI_LN,L003xL006,3.7431041058897354
2_PI_LN,L003xL007,6.178113874684663
2_PI_LN,L003xL008,4.724622144003455
2_PI_LN,L003xL010,4.459614327821038
2_PI_LN,L003xL011,5.4895769742695695
2_PI_LN,L003xL013,3.6038153033724716
2_PI_LN,L003xL014B,5.014154971269569
2_PI_LN,L003xL015,3.8419986353086006
2_PI_LN,L003xL023,2.9370648689524685
2_PI_LN,L003xL026,1.3344085206913532
2_PI_LN,L003xL028,4.3774327745495505
2_PI_LN,L003xL029,3.799400469003455
2_PI_LN,L003xL031,5.103647001444132
2_PI_LN,L003xL034,4.426582554504228
2_PI_LN,L003xL039,3.670168160233553
2_PI_LN,L003xL041,3.247805055760466
2_PI_LN,L003xL042,4.75858171144912
2_PI_LN,L003xL043,4.159590260194968
2_PI_LN,L003xL044,5.114572086889735
2_PI_LN,L003xL045,5.22449854979467
2_PI_LN,L003xL047,1.69857514344912
2_PI_LN,L003xL048,2.500980573308601
2_PI_LN,L003xL049,5.402839809824258
2_PI_LN,L003xL056,8.141385295181623
2_PI_LN,L005xL006,5.64250840179467
2_PI_LN,L005xL007,5.530097086821037
2_PI_LN,L005xL008,3.977498156269569
2_PI_LN,L005xL014C,2.900858597003455
2_PI_LN,L005xL015,3.0942053575146247
2_PI_LN,L005xL017,6.828409428207683
2_PI_LN,L005xL024,6.510320403821037
2_PI_LN,L005xL035,3.273883425329521
2_PI_LN,L005xL038,3.780515020644293
2_PI_LN,L005xL039,3.1991197665831197
2_PI_LN,L005xL041,2.1757133728242577
2_PI_LN,L005xL044,4.368473421640402
2_PI_LN,L005xL045,3.8510033224441327
2_PI_LN,L005xL046,4.303242036889736
2_PI_LN,L005xL047,2.475340875339093
2_PI_LN,L005xL048,3.650248225308601
2_PI_LN,L005xL055,2.865169413558668
2_PI_LN,L005xL056,4.429854504162058
2_PI_LN,L006xL007,4.958904393504228
2_PI_LN,L006xL007B,5.502158459797107
2_PI_LN,L006xL011,4.820371510212833
2_PI_LN,L006xL013,3.904782124640402
2_PI_LN,L006xL014C,3.7657930991585675
2_PI_LN,L006xL015,3.785932882821037
2_PI_LN,L006xL016,4.80513959913793
2_PI_LN,L006xL018,4.745183539504228
2_PI_LN,L006xL022,5.16418433844912
2_PI_LN,L006xL023,4.701005755952468
2_PI_LN,L006xL025,3.8793998387971067
2_PI_LN,L006xL026,3.6717639774491198
2_PI_LN,L006xL029,5.980571712558668
2_PI_LN,L006xL031,4.982600196372472
2_PI_LN,L006xL033,3.3020697102738783
2_PI_LN,L006xL034,4.236674167155524
2_PI_LN,L006xL037,3.1584751941620577
2_PI_LN,L006xL038,3.3252124808897356
2_PI_LN,L006xL039,3.2900403411555237
2_PI_LN,L006xL041,4.54403615113793
2_PI_LN,L006xL042,3.060868676444133
2_PI_LN,L006xL049,2.9763258921949687
2_PI_LN,L006xL054,2.8250082061585675
2_PI_LN,L006xL058,4.077887912374538
2_PI_LN,L007xL008,2.64363418884565
2_PI_LN,L007xL010,3.814520983760466
2_PI_LN,L007xL011,5.809283492644293
2_PI_LN,L007xL012,4.774506139739191
2_PI_LN,L007xL014B,3.1912559700034553
2_PI_LN,L007xL015,3.346686990269569
2_PI_LN,L007xL017,6.53651147702217
2_PI_LN,L007xL019,2.178201980329521
2_PI_LN,L007xL027,4.429006789078386
2_PI_LN,L007xL031,6.350032031720691
2_PI_LN,L007xL033,4.875585138684663
2_PI_LN,L007xL034,5.2061365100783865
2_PI_LN,L007xL037,4.743168133162057
2_PI_LN,L007xL038,4.846595246952468
2_PI_LN,L007xL044,4.8370942538897355
2_PI_LN,L007xL046,3.6245785862120647
2_PI_LN,L007xL048,2.9213636591949683
2_PI_LN,L007xL049,6.187777285120226
2_PI_LN,L007xL058,7.018218401329521
2_PI_LN,L008xL011,8.2391336772335535
2_PI_LN,L008xL012,3.646362543691353
2_PI_LN,L008xL013,4.8251250160783865
2_PI_LN,L008xL014C,3.2974259602335536
2_PI_LN,L008xL015,4.882306714691353
2_PI_LN,L008xL016,3.7811547148456497
2_PI_LN,L008xL017,4.044570845181623
2_PI_LN,L008xL018,4.4422438457971065
2_PI_LN,L008xL023,3.331205538558668
2_PI_LN,L008xL024,2.5760845470221705
2_PI_LN,L008xL025,2.185350523194969
2_PI_LN,L008xL026,4.475787856598719
2_PI_LN,L008xL027,6.181126007374538
2_PI_LN,L008xL029,4.245794978053733
2_PI_LN,L008xL032,5.639301425155524
2_PI_LN,L008xL033,3.6730776906404023
2_PI_LN,L008xL034,2.7148642256404023
2_PI_LN,L008xL035,3.1757113591016433
2_PI_LN,L008xL037,3.353007213162058
2_PI_LN,L008xL039,3.276627668212833
2_PI_LN,L008xL041,4.669071929598719
2_PI_LN,L008xL042,4.497011665045729
2_PI_LN,L008xL043,3.1201045071816234
2_PI_LN,L008xL045,7.732532534640402
2_PI_LN,L008xL046,4.292028120821037
2_PI_LN,L008xL047,3.6488935515586682
2_PI_LN,L008xL049,6.207884144824257
2_PI_LN,L010xL007B,6.205114952329521
2_PI_LN,L010xL011,4.582951597274608
2_PI_LN,L010xL013,5.456126475444132
2_PI_LN,L010xL014,4.299036331821037
2_PI_LN,L010xL014C,4.83539247313793
2_PI_LN,L010xL019,4.725479752308601
2_PI_LN,L010xL022,4.574387091374539
2_PI_LN,L010xL023,4.58581927458312
2_PI_LN,L010xL027,5.080442436824257
2_PI_LN,L010xL029,6.123009039952468
2_PI_LN,L010xL034,4.398165948514625
2_PI_LN,L010xL038,3.3597644655495507
2_PI_LN,L010xL039,4.781348150444133
2_PI_LN,L010xL041,3.4298746256442927
2_PI_LN,L010xL042,5.990547857181623
2_PI_LN,L010xL043,4.686649817374539
2_PI_LN,L010xL045,7.095547470233553
2_PI_LN,L010xL046,6.40197945702217
2_PI_LN,L010xL048,4.746827645443774
2_PI_LN,L010xL049,5.31785422184565
2_PI_LN,L010xL055,5.455763542158567
2_PI_LN,L010xL056,7.684500923514625
2_PI_LN,L010xL058,5.082326396504228
2_PI_LN,L011xL012,6.71647884479467
2_PI_LN,L011xL013,4.507864924374538
2_PI_LN,L011xL015,4.66150121373919
2_PI_LN,L011xL016,4.489524167101644
2_PI_LN,L011xL018,6.233946045053734
2_PI_LN,L011xL022,5.361086031162057
2_PI_LN,L011xL023,5.3273168115831195
2_PI_LN,L011xL024,6.261163151212064
2_PI_LN,L011xL029,5.381721455120226
2_PI_LN,L011xL033,6.271626360273879
2_PI_LN,L011xL037,4.699181482274608
2_PI_LN,L011xL038,4.387538690514624
2_PI_LN,L011xL043,4.325650807207683
2_PI_LN,L011xL046,4.050055040372471
2_PI_LN,L011xL048,3.066241940207684
2_PI_LN,L011xL049,5.97475248344912
2_PI_LN,L011xL056,4.036670552120225
2_PI_LN,L011xL058,6.908655745684663
2_PI_LN,L012xL007B,5.036494982824257
2_PI_LN,L012xL013,6.965832683045729
2_PI_LN,L012xL018,4.916512988233553
2_PI_LN,L012xL029,5.075619720233553
2_PI_LN,L012xL033,3.523264969120225
2_PI_LN,L012xL037,2.6627882041379305
2_PI_LN,L012xL041,4.8363341912746085
2_PI_LN,L012xL042,3.2710808181016438
2_PI_LN,L012xL046,5.374521588644293
2_PI_LN,L012xL048,3.7277063533086006
2_PI_LN,L012xL058,7.3238834544441325
2_PI_LN,L013xL015,5.154835475598718
2_PI_LN,L013xL019,4.09487070944912
2_PI_LN,L013xL023,4.560265143631544
2_PI_LN,L013xL024,4.944186763374539
2_PI_LN,L013xL029,4.988210925273878
2_PI_LN,L013xL031,6.286349566003455
2_PI_LN,L013xL032,4.872760365514624
2_PI_LN,L013xL033,3.84951640302217
2_PI_LN,L013xL034,4.472931137514625
2_PI_LN,L013xL035,5.837064554640403
2_PI_LN,L013xL037,5.070503382549551
2_PI_LN,L013xL038,4.598462265372471
2_PI_LN,L013xL039,2.3168447761949684
2_PI_LN,L013xL044,8.497616353212065
2_PI_LN,L013xL045,4.737913804720691
2_PI_LN,L013xL046,4.666997492631545
2_PI_LN,L013xL047,3.26718098684565
2_PI_LN,L013xL048,4.772682504181623
2_PI_LN,L013xL054,5.688986050952468
2_PI_LN,L013xL055,3.7964798321016433
2_PI_LN,L014xL016,5.211349924045729
2_PI_LN,L014xL017,2.1600852845831198
2_PI_LN,L014xL018,6.382384232158567
2_PI_LN,L014xL023,4.614776014339093
2_PI_LN,L014xL026,2.56264896684565
2_PI_LN,L014xL029,4.158780188078386
2_PI_LN,L014xL032,3.4578549216442926
2_PI_LN,L014xL034,5.674554428644293
2_PI_LN,L014xL037,3.2800287722746084
2_PI_LN,L014xL038,2.00855503513793
2_PI_LN,L014xL044,6.005363300212833
2_PI_LN,L014xL045,5.22158335344912
2_PI_LN,L014xL046,3.7152767153724713
2_PI_LN,L014xL047,2.0920890627391904
2_PI_LN,L014xL055,3.9004784066846625
2_PI_LN,L014xL056,4.493911501045729
2_PI_LN,L014xL058,5.969067716739191
2_PI_LN,L015xL007B,6.154444178952468
2_PI_LN,L015xL016,4.994468756631544
2_PI_LN,L015xL017,1.8517309905586683
2_PI_LN,L015xL018,4.343228653212833
2_PI_LN,L015xL023,4.021027130274608
2_PI_LN,L015xL025,3.322798313558668
2_PI_LN,L015xL028,4.147281721155523
2_PI_LN,L015xL029,5.455073887158568
2_PI_LN,L015xL031,5.2664827541585675
2_PI_LN,L015xL033,4.029560907339093
2_PI_LN,L015xL037,3.1542439953390926
2_PI_LN,L015xL041,3.4397243090457295
2_PI_LN,L015xL042,4.88718616926957
2_PI_LN,L015xL043,4.415311017233553
2_PI_LN,L015xL044,4.784414383212064
2_PI_LN,L015xL045,5.202642268053734
2_PI_LN,L015xL046,4.22626932013793
2_PI_LN,L015xL047,2.0058071585495507
2_PI_LN,L015xL049,5.461742846162058
2_PI_LN,L015xL055,2.5911950450843784
2_PI_LN,L015xL056,7.407662150212833
2_PI_LN,L015xL058,2.6824637992738785
2_PI_LN,L016xL014C,6.63112354573919
2_PI_LN,L016xL017,4.474685788181623
2_PI_LN,L016xL019,3.0708341811379305
2_PI_LN,L016xL025,2.8593592490843784
2_PI_LN,L016xL026,4.2967511398242575
2_PI_LN,L016xL031,4.573389222443773
2_PI_LN,L016xL032,7.083875201158567
2_PI_LN,L016xL034,5.423800967691354
2_PI_LN,L016xL038,4.642195608821037
2_PI_LN,L016xL042,7.469788738207685
2_PI_LN,L016xL043,3.23273500279467
2_PI_LN,L016xL045,5.863817387691353
2_PI_LN,L016xL046,5.269658100084379
2_PI_LN,L016xL047,4.00566541773919
2_PI_LN,L016xL049,4.437165266644294
2_PI_LN,L016xL055,4.47867570972069
2_PI_LN,L016xL056,7.257748989078387
2_PI_LN,L017xL014C,4.063030769374539
2_PI_LN,L017xL018,4.1502644705146245
2_PI_LN,L017xL023,3.9109139453390926
2_PI_LN,L017xL029,5.031056891644293
2_PI_LN,L017xL032,5.253696784207683
2_PI_LN,L017xL034,3.4449318873724715
2_PI_LN,L017xL037,3.584647731194969
